Date,country_region,retail_recreation_change,grocery_pharmacy_change,parks_change,transit_change,workplaces_change,residential_change,mobility_drop_retail,mobility_drop_transit,mobility_drop_workplace,residential_increase,grocery_spike,severe_lockdown_behavior,partial_restrictions,num_posts,avg_compound,neg_fraction,pos_fraction,high_negative_sentiment,high_positive_sentiment,sentiment_shift_detected,sentiment_improved,sentiment_worsened,sentiment_volatility,fear_keywords_present,anger_mentioned,sadness_keywords_present,anxiety_keywords_present,dominant_emotion_fear,dominant_emotion,mixed_emotions,covid_topic_detected,lockdown_mentioned,vaccine_mentioned,health_concern,compliance_discussed,policy_governance_discussion,solidarity_messages,weekend,emotion_with_mobility_signal,emotion_mobility_mismatch,calm_mobile_baseline,dominant_emotion_fear_lag1,dominant_emotion_fear_lag3,dominant_emotion_fear_lag7,high_negative_sentiment_lag1,high_negative_sentiment_lag3,high_negative_sentiment_lag7,high_positive_sentiment_lag1,high_positive_sentiment_lag3,high_positive_sentiment_lag7,solidarity_messages_lag1,solidarity_messages_lag3,solidarity_messages_lag7,compliance_discussed_lag1,compliance_discussed_lag3,compliance_discussed_lag7,health_concern_lag1,health_concern_lag3,health_concern_lag7,sentiment_shift_detected_lag1,sentiment_shift_detected_lag3,sentiment_shift_detected_lag7,sentiment_worsened_lag1,sentiment_worsened_lag3,sentiment_worsened_lag7,sentiment_improved_lag1,sentiment_improved_lag3,sentiment_improved_lag7,lockdown_mentioned_lag1,lockdown_mentioned_lag3,lockdown_mentioned_lag7,vaccine_mentioned_lag1,vaccine_mentioned_lag3,vaccine_mentioned_lag7,policy_governance_discussion_lag1,policy_governance_discussion_lag3,policy_governance_discussion_lag7,fear_keywords_present_lag1,fear_keywords_present_lag3,fear_keywords_present_lag7,anxiety_keywords_present_lag1,anxiety_keywords_present_lag3,anxiety_keywords_present_lag7,grocery_spike_lead2,grocery_spike_lead7,mobility_drop_retail_lead2,mobility_drop_retail_lead7,mobility_drop_transit_lead2,mobility_drop_transit_lead7,mobility_drop_workplace_lead2,mobility_drop_workplace_lead7,residential_increase_lead2,residential_increase_lead7,severe_lockdown_behavior_lead2,severe_lockdown_behavior_lead7,partial_restrictions_lead2,partial_restrictions_lead7,sentiment_shift_detected_lead2,sentiment_shift_detected_lead7,sentiment_worsened_lead2,sentiment_worsened_lead7,sentiment_improved_lead2,sentiment_improved_lead7,high_negative_sentiment_lead2,high_negative_sentiment_lead7,high_positive_sentiment_lead2,high_positive_sentiment_lead7,solidarity_messages_lead2,solidarity_messages_lead7,compliance_discussed_lead2,compliance_discussed_lead7,vaccine_mentioned_lead2,vaccine_mentioned_lead7,health_concern_lead2,health_concern_lead7
2021-08-07,United Arab Emirates,-11.0,13.0,-43.0,-31.0,-4.0,5.0,0,1,0,0,1,0,1,3.0,0.2666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2533508239576102,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
2021-08-08,United Arab Emirates,-6.0,18.0,-34.0,-27.0,-14.0,7.0,0,0,0,0,1,0,0,2.0,0.39245,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.39245,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
2021-08-09,United Arab Emirates,-8.0,16.0,-38.0,-29.0,-15.0,7.0,0,0,0,0,1,0,0,9.0,0.5530666666666666,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.3563842900889744,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0
2021-08-10,United Arab Emirates,-8.0,16.0,-37.0,-28.0,-15.0,7.0,0,0,0,0,1,0,0,5.0,0.31372,0.0,0.4,0.0,1.0,1.0,0.0,1.0,0.4856067355381306,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2021-08-11,United Arab Emirates,-2.0,22.0,-36.0,-25.0,-15.0,5.0,0,0,0,0,1,0,0,6.0,0.57125,0.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.298991280530609,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1
2021-08-12,United Arab Emirates,-7.0,21.0,-36.0,-41.0,-55.0,20.0,0,1,1,1,1,0,1,2.0,0.19695,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.19695,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2021-08-13,United Arab Emirates,-17.0,7.0,-49.0,-36.0,-7.0,7.0,0,1,0,0,0,0,1,1.0,0.5023,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021-08-14,United Arab Emirates,-12.0,11.0,-43.0,-30.0,-6.0,5.0,0,0,0,0,1,0,0,6.0,0.1808166666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.4106308740489714,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
2021-08-15,United Arab Emirates,-6.0,18.0,-35.0,-25.0,-14.0,7.0,0,0,0,0,1,0,0,5.0,0.12072,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3965782162449168,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
2021-08-16,United Arab Emirates,-9.0,15.0,-38.0,-28.0,-16.0,7.0,0,0,0,0,1,0,0,1.0,0.3182,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
2021-08-17,United Arab Emirates,-8.0,17.0,-36.0,-28.0,-16.0,7.0,0,0,0,0,1,0,0,5.0,0.377,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.4185243123165009,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0
2021-08-18,United Arab Emirates,-9.0,16.0,-36.0,-28.0,-15.0,7.0,0,0,0,0,1,0,0,7.0,0.4178714285714285,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.3994399640721484,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
2021-08-19,United Arab Emirates,-9.0,17.0,-38.0,-28.0,-15.0,8.0,0,0,0,0,1,0,0,4.0,-0.0129,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0223434554176385,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
2021-08-20,United Arab Emirates,-15.0,12.0,-48.0,-33.0,-5.0,7.0,0,1,0,0,1,0,1,3.0,0.1430333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210454551902805,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
2021-08-21,United Arab Emirates,-9.0,14.0,-39.0,-28.0,-8.0,5.0,0,0,0,0,1,0,0,4.0,0.46855,0.25,0.75,0.0,1.0,1.0,1.0,0.0,0.5060796009522613,0.0,1.0,0.0,0.0,0.0,anger,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
2021-08-22,United Arab Emirates,-6.0,17.0,-33.0,-25.0,-13.0,7.0,0,0,0,0,1,0,0,5.0,0.29244,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4723186449845062,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1
2021-08-23,United Arab Emirates,-8.0,15.0,-36.0,-28.0,-14.0,7.0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
2021-08-24,United Arab Emirates,-7.0,16.0,-34.0,-27.0,-14.0,6.0,0,0,0,0,1,0,0,2.0,0.30845,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.60445,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2021-08-25,United Arab Emirates,-5.0,18.0,-36.0,-26.0,-13.0,6.0,0,0,0,0,1,0,0,5.0,0.60748,0.0,0.8,0.0,1.0,1.0,1.0,0.0,0.3248923908004003,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
2021-08-26,United Arab Emirates,-4.0,20.0,-37.0,-25.0,-13.0,7.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2021-08-27,United Arab Emirates,-8.0,16.0,-47.0,-31.0,-5.0,6.0,0,1,0,0,1,0,1,2.0,-0.7577,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1718,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
2021-08-28,United Arab Emirates,-4.0,22.0,-41.0,-26.0,-5.0,4.0,0,0,0,0,1,0,0,4.0,0.00505,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.6967318799222553,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
2021-08-29,United Arab Emirates,0.0,26.0,-32.0,-22.0,-12.0,6.0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1
2021-08-30,United Arab Emirates,-3.0,23.0,-34.0,-24.0,-13.0,6.0,0,0,0,0,1,0,0,4.0,0.045625,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4793296849507654,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0
2021-08-31,United Arab Emirates,-2.0,25.0,-33.0,-23.0,-13.0,5.0,0,0,0,0,1,0,0,1.0,-0.4019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
2021-09-01,United Arab Emirates,0.0,27.0,-34.0,-22.0,-13.0,5.0,0,0,0,0,1,0,0,3.0,0.5591,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0397955608914696,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
2021-09-02,United Arab Emirates,0.0,26.0,-34.0,-22.0,-12.0,6.0,0,0,0,0,1,0,0,4.0,-0.3524,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0976876655468846,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2021-09-03,United Arab Emirates,-4.0,23.0,-43.0,-26.0,-6.0,6.0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
2021-09-04,United Arab Emirates,0.0,27.0,-37.0,-23.0,-6.0,4.0,0,0,0,0,1,0,0,3.0,0.0658666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5719773033570088,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
2021-09-05,United Arab Emirates,2.0,29.0,-29.0,-20.0,-12.0,5.0,0,0,0,0,1,0,0,2.0,0.36915,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.36915,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1
2021-09-06,United Arab Emirates,-1.0,25.0,-33.0,-22.0,-13.0,5.0,0,0,0,0,1,0,0,4.0,0.499125,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.3623477292256707,1.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1
2021-09-07,United Arab Emirates,-2.0,25.0,-32.0,-22.0,-13.0,5.0,0,0,0,0,1,0,0,6.0,0.5404333333333333,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.2826486491899243,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2021-09-08,United Arab Emirates,-1.0,25.0,-33.0,-22.0,-12.0,5.0,0,0,0,0,1,0,0,5.0,0.43064,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.3305487715905173,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
2021-09-09,United Arab Emirates,0.0,26.0,-33.0,-21.0,-12.0,5.0,0,0,0,0,1,0,0,2.0,-0.44855,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.44855,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
2021-09-10,United Arab Emirates,-4.0,22.0,-42.0,-26.0,-7.0,6.0,0,0,0,0,1,0,0,1.0,0.9216,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
2021-09-11,United Arab Emirates,-1.0,25.0,-35.0,-22.0,-6.0,4.0,0,0,0,0,1,0,0,2.0,0.1675999999999999,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.725,0.0,0.0,0.0,0.0,1.0,fear,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1
2021-09-12,United Arab Emirates,2.0,28.0,-27.0,-18.0,-11.0,5.0,0,0,0,0,1,0,0,1.0,0.9891,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sadness,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021-09-13,United Arab Emirates,-1.0,24.0,-30.0,-21.0,-12.0,5.0,0,0,0,0,1,0,0,3.0,-0.2527,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.87485933726514,1.0,1.0,1.0,0.0,1.0,fear,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
2021-09-14,United Arab Emirates,-1.0,25.0,-29.0,-21.0,-13.0,5.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
2021-09-15,United Arab Emirates,0.0,26.0,-31.0,-20.0,-12.0,5.0,0,0,0,0,1,0,0,2.0,0.6526000000000001,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1157999999999999,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
